trial,slope,temperature,beta,lr,polyak_alpha,polyak_beta,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
42,7.152518469021366,0.20010014411948515,6.691195456896711,0.033841409118701656,0.0,0.0,0.1864506308072774,0.3546743637756197,69.36794491939834,12.43227022707324,-53.68957863292575,-38.104584177565556,-82.90604782992385,9.035212752803044,15.712368965148926,15.67825698852539,nan,0,1.1740150451660156
43,3.46748309312939,0.20224381712092762,9.362463690439629,0.00784816537087742,0.0,0.0,7.068063446801649,0.4133006703452852,108.12604943752365,7.55200035594355,-57.222036346874134,-45.37328109767865,-103.03110148570238,17.827595480862122,8.581390380859375,8.54582405090332,-0.1504702194357367,2,1.1373229026794434
44,8.40646811325441,0.015732269149380584,9.829043302183955,0.03155222244524123,0.0,0.0,0.9143653953663601,0.3573769575797425,94.74768676143732,6.397910124168548,-68.52416777270757,-38.2535821322106,-68.7369536362197,10.317569927933036,2.0359067916870117,1.6233376264572144,-0.0488262910798122,6,1.140449047088623
45,8.145261396219619,0.10469858437481618,1.3811150259883433,0.08929119755115857,0.0,0.0,0.3308236060583199,0.395452497416983,229.95818621688613,13.001934473695808,-51.11692490152711,-38.50724838294485,-92.81560645240295,15.37290987435533,16.02876091003418,15.77053451538086,nan,0,1.1430442333221436
46,4.181044600786658,0.0673648557051671,5.004439849243056,0.008355292331358427,0.0,0.0,0.3040739478843189,0.2615577461151394,142.78797070751432,11.757472013922452,-73.77748623467289,-41.71515220562645,-66.90834046126227,6.750603125247162,3.367182731628418,3.363097906112671,-0.09542356377799423,4,1.132849931716919
47,3.239116987337319,0.23566391253776356,5.922890088203964,0.01927754722809806,0.0,0.0,0.33896478140274083,0.2673968085680976,236.81710450979423,9.027008118442968,-73.00967760426386,-57.19284425499404,-74.676713902032,11.541682607154799,3.9900925159454346,3.9900925159454346,0.08958130477117816,4,1.1377229690551758
48,6.983707287762267,0.25958281640487774,2.3206890988688724,0.06875894905872836,0.0,0.0,0.5413128613261028,0.26899894862665746,80.64019754226663,10.867602958350062,-68.37645842556483,-48.791056066788535,-71.1801143411109,13.69516306032413,1.1352019309997559,0.6303078532218933,0.416044776119403,7,1.150641918182373
49,1.8276485942884433,0.08153730939558272,4.026572473846255,0.003143035773214243,0.0,0.0,2.722946229602908,0.22252005171182285,185.35242313208477,10.66794841175661,-45.30106828900327,-53.96474834272768,-98.19689776765334,2.7586198360283247,15.848265647888184,15.835039138793945,nan,0,1.208984136581421
50,2.399127923513529,0.20367625606591602,9.888827029808155,0.05930834802107499,0.0,0.0,7.9287748545317385,0.33393349240039,137.4244854762634,10.906873891266944,-54.591344948541305,-51.61385185126847,-109.44844391607377,13.01236120467808,16.136863708496094,16.025100708007812,nan,0,1.2202317714691162
51,0.5699415626345523,0.047515213002899584,1.146074107082243,0.0015670736696265632,0.0,0.0,2.1780851810908097,0.26711399410029085,239.69996327968803,8.356394830319939,-73.56229416358431,-52.95582605434117,-90.85630363503287,5.767345650098729,27.577390670776367,27.42732810974121,-0.1504702194357367,2,1.3515219688415527
52,7.9757815862703145,0.08979423242449686,5.072571383719456,0.019810541249048397,0.0,0.0,1.2426034122943208,0.4364977859073096,89.80080583453187,11.1056539086349,-67.92402046050849,-50.098526380408636,-108.19859317403312,18.440907530834526,15.973538398742676,15.907418251037598,nan,0,1.1382238864898682
53,6.816083137624306,0.05020980390769166,8.583891595463765,0.036785470068681866,0.0,0.0,0.78921551804991,0.23397837430223686,103.58377078041634,8.625148128278354,-76.97305313141155,-44.14541961512041,-71.12787723813102,1.7819108009956057,1.1014655828475952,0.9048094153404236,-0.07344632768361573,9,1.1428632736206055
54,7.199071096950184,0.09222102231377646,3.9151113644735958,0.016951668016268285,0.0,0.0,4.5330335572394995,0.3873745212135604,43.41266749418816,7.171118631089659,-58.92038006282725,-36.96923743204078,-90.30042348205207,7.532322515683163,1.6920273303985596,0.9230297803878784,0.307981220657277,6,1.17519211769104
55,7.916925794708695,0.20567359873129057,5.31818652479638,0.00979646989710687,0.0,0.0,5.003966630516821,0.3629758215699712,186.143357687239,11.94055249404521,-71.36353512529766,-55.97934094230285,-93.89854854130897,15.736464452305993,8.778982162475586,8.778982162475586,0.048066875653082534,2,1.138042688369751
56,4.859699867614229,0.2739948039537232,9.80241171209182,0.01716699180611025,0.0,0.0,0.3855452428737991,0.19668356399515316,169.86457968044502,11.326829650849643,-50.970000394287865,-53.071742191465155,-94.71423235387205,1.8044495615743439,15.869763374328613,15.817588806152344,nan,0,1.1605651378631592
