trial,slope,tau_ms,weight_subthreshold,lr,polyak_alpha,polyak_beta,grad_clip_norm,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
1088,5.065772493951912,3.093626920481021,0.28120809647363537,0.007587337313341193,0.0,0.0,1.130511592043491,0.40665851190988156,27.229524356253815,6.297871880346304,-59.92424415583561,-56.11313473613485,-73.60828627565265,18.08010169963445,nan,35.37907791137695,nan,0,1.0757980346679688
1089,4.836295847885581,3.8381742559371115,0.08714110032866924,0.010643708898553336,0.0,0.0,0.7063106933207887,0.352419423865455,77.25387684602674,7.315731439829669,-65.6635843532971,-37.960744967886015,-92.00813674964455,3.0583896242588358,4.751164436340332,4.455958843231201,0.1646586345381526,3,1.2080440521240234
1090,2.78214962341553,3.749646308548108,0.12366919490630905,0.015094352389299764,0.0,0.0,2.1102110259590967,0.23690231746521817,236.47366133537636,9.997403769754172,-68.0169985083181,-37.65948025389488,-68.26684277572882,10.439284863664465,5.869646072387695,5.868306636810303,-0.1504702194357367,2,1.371941089630127
1091,6.62578234641326,3.8321166626036556,0.22765927207778588,0.018739187272437452,0.0,0.0,1.2106570089041544,0.37554888064171227,80.54477057248381,9.861070556497253,-72.32513170904345,-48.04404755152672,-99.67560024457529,12.821852460491707,7.173618793487549,6.886717319488525,0.048066875653082534,2,1.065006971359253
1092,3.248541292972178,3.7005247702719593,0.10310019458425708,0.034349495801272056,0.0,0.0,0.18324319417714222,0.3699860079220971,184.77451164602638,13.755422306204439,-50.51003357434657,-57.84662887983616,-100.48147040262535,11.102145299695405,6.525957107543945,6.490663051605225,-0.07912087912087915,1,1.0537710189819336
1093,2.949179892172367,3.9291624088726227,0.1093071214005538,0.029376782784207425,0.0,0.0,0.2787704445538154,0.4169286605076259,69.24592866346977,6.114921656666405,-53.582316753114284,-51.05569981031073,-107.02549854110622,10.66789191393009,4.925496578216553,4.722420692443848,-0.11567164179104483,7,1.034104824066162
1094,6.06663305391252,2.930999994338115,0.298446952024267,0.02372031925732288,0.0,0.0,0.2786408087481929,0.154701156386196,234.7580040241298,11.428309011382087,-74.44318603650625,-47.14261035175757,-69.42248952979315,2.0306296720896793,6.518711090087891,6.494677543640137,0.1646586345381526,3,1.0395030975341797
1095,4.39483268813791,2.0949469948661887,0.16668435770710557,0.00917189970960767,0.0,0.0,1.5845466340235321,0.17046099905429543,156.71543617593542,11.77018391824718,-55.35959052399218,-56.24573953632288,-69.17246607281324,7.12315532154838,7.365584850311279,7.319690227508545,0.2976190476190476,15,1.020183801651001
1096,2.579137783549006,2.1671240642969565,0.20681413610104443,0.015060885376851314,0.0,0.0,0.8380090955394888,0.4407773902474072,21.90066537993117,6.665767475860389,-63.98479163701055,-59.00044994802382,-74.92013670042815,17.450646613436042,nan,43.937095642089844,nan,0,1.0183608531951904
1097,8.252532159151896,2.7805522835446865,0.19303867024608293,0.010824450991226225,0.0,0.0,0.5958955265208435,0.4925630513949064,13.075830254900119,12.48010802661795,-45.65777358152108,-59.24079597235626,-77.37647399211725,19.982787497155105,nan,764.954833984375,nan,0,1.0340192317962646
1098,8.675414233296571,2.5153741825459948,0.24837724414697165,0.008588121577525405,0.0,0.0,1.2980109188638982,0.22777246387092473,193.33727484760948,10.0428560242811,-49.03119597744064,-42.3016893774366,-96.83967572928216,5.262075859468125,7.220984935760498,7.220984935760498,nan,0,1.0655648708343506
1099,2.093145436938919,2.3398811827221344,0.2585475298325229,0.0051193563923226815,0.0,0.0,8.714281231050027,0.2762860780411249,127.88521032206272,8.983924192172882,-68.46862032171994,-55.551879581827876,-71.9621298572736,14.395275512252658,6.752803325653076,6.752803325653076,-0.18300653594771255,8,1.1323959827423096
1100,0.5713168115999987,3.906407549017297,0.16897683974109287,0.01092526487466727,0.0,0.0,0.4249980252526099,0.3107692114932675,86.203938021511,7.901336652681494,-75.51517304469775,-57.18717613319118,-81.85348166523096,3.067526383271582,5.805148601531982,5.5670390129089355,0.0871327254305978,12,1.1911609172821045
1101,3.6932347010290503,2.390839176821245,0.0883668224899198,0.009017502513642032,0.0,0.0,1.0974654763702563,0.3707871091236872,230.84890351470247,8.233080812896535,-79.09682987963589,-38.616756903920376,-93.45856718673649,7.516351776524234,5.643101215362549,5.643101215362549,nan,0,1.0310940742492676
1102,8.07635293896715,3.918758544630462,0.006840074272490837,0.01865831115492811,0.0,0.0,0.9135662169512395,0.44103539139639,37.28274071776816,11.283376465751267,-67.44223199436983,-39.42513676083193,-81.62217633664419,17.71833469928536,4.760176181793213,4.760176181793213,-0.6101694915254237,9,1.0242056846618652
1103,8.472151729226082,3.521677680642414,0.18432097531929603,0.005771275076813585,0.0,0.0,2.7119773839666337,0.2374274407944478,153.18906633725754,12.23422583775799,-55.62112502833462,-48.43518938398334,-79.00967036177519,13.608723333608523,4.437414646148682,4.437414646148682,0.4595910418695229,4,1.0384130477905273
1104,1.8141261661024677,3.2818913442504467,0.24764064997968588,0.009321581500359735,0.0,0.0,2.887889262362533,0.38890360032085697,11.541832583008624,11.589103509822813,-70.82441743620039,-46.45442944999923,-104.99004252151153,1.4374275298744617,8.914563179016113,8.914563179016113,nan,0,1.0503809452056885
1105,7.856191061238986,3.3520379201787565,0.13516194165349785,0.0055429312797792415,0.0,0.0,2.8717157020064534,0.4510684621065055,13.477533018381152,7.265556098983487,-79.30376226864469,-56.69006447872454,-84.83718775884616,8.605183799886923,74.95187377929688,74.45716857910156,-1.0,55,1.044090986251831
1106,1.5991895894395798,2.662948647318248,0.049411842147259286,0.021897165905627278,0.0,0.0,0.25295260708735645,0.2882239810265759,235.57206819585028,12.469554881737619,-74.86284859289793,-49.58026516347361,-90.60631415465056,7.880218800074428,5.210358619689941,5.210358619689941,nan,0,1.0482890605926514
1107,4.205594606487027,3.2928540761165643,0.08642462188069228,0.018499481783497078,0.0,0.0,0.7910178297545305,0.16271465495046158,123.98564955537331,11.358996363563723,-57.56885995191215,-51.07252089666117,-78.27294695831648,6.500222574605219,4.537464141845703,4.501018524169922,-0.005602240896358641,8,1.0350677967071533
1108,9.986790392613202,2.3733842365625306,0.15299667885355936,0.01087551990021841,0.0,0.0,4.1913061252500405,0.2843118564133839,202.15760417206744,13.714976346112206,-69.68421709428867,-40.38278618073922,-73.39583882640227,10.3245041161627,5.225600242614746,5.135892868041992,0.24660397074190177,2,1.008681297302246
1109,2.3296128206936433,3.875410865071959,0.2510043656933,0.007019474565936181,0.0,0.0,0.5795092081178037,0.34734810547777356,30.18188168020016,12.289455120794273,-65.73826166186181,-54.7982181124562,-81.80073953476493,9.30182400793452,19.11269760131836,18.818391799926758,-1.0,28,1.014631986618042
1110,1.9626540344874512,2.603586679921187,0.051525943820526186,0.04538264846765254,0.0,0.0,9.300584322443617,0.33352036055406353,30.141663196441883,13.869397032533655,-71.43683454145491,-47.22587361300886,-79.97202822210393,3.1866979235751396,5.358144760131836,3.5241167545318604,-0.4056338028169014,6,1.0380158424377441
1111,4.516603159194538,2.5103730245870843,0.18364496271285424,0.019202706838129954,0.0,0.0,0.5365046415297146,0.23704776871774128,180.06432158797455,11.186310638713003,-62.71864859426194,-46.79175020828298,-67.03422376518526,18.307058908110317,6.807038307189941,6.807038307189941,-0.16190476190476188,5,1.049083948135376
1112,6.386850996713684,3.422325596388315,0.22601058418516362,0.023882697117270216,0.0,0.0,0.9893128604784823,0.3138840176281719,35.756164490396074,8.950016424535203,-61.91299988806335,-37.00060385245546,-73.25465017456794,8.343171356893869,7.100838661193848,6.933956146240234,-0.06465997770345608,14,1.0443739891052246
1113,9.362557432925906,3.3128974361323635,0.28081425610044697,0.01699490563969217,0.0,0.0,0.8893059327672624,0.30866664795513404,213.82839326744846,9.025262365056987,-70.50824724684917,-44.752684336060014,-93.98442103333385,12.825743638529126,8.415021896362305,7.785862922668457,-0.07912087912087915,1,1.0720560550689697
1114,9.817800882563825,2.9025978366866108,0.03501110750365782,0.03202604075529003,0.0,0.0,0.7367626561798777,0.36971367467238,104.22733726040161,12.366153117015056,-46.59911593191303,-53.24227052821428,-87.04954620900733,14.764216270749184,5.115682125091553,4.583717346191406,-0.1435406698564593,10,1.0402913093566895
1115,1.1615860476182491,3.2648924693815724,0.2779174902493672,0.03938674160482825,0.0,0.0,4.912049522458685,0.2756769891781866,46.45939189764443,12.367249184618947,-59.59598134241004,-56.25648690219796,-70.92966859381606,9.107323930990379,30.6683349609375,28.774913787841797,-1.0,36,1.0450520515441895
1116,1.8109764148051006,2.3189861435217125,0.18044026055234383,0.012069257355074348,0.0,0.0,0.20443275204894995,0.3639263068388198,50.62244956266922,7.563170914709203,-52.50727600817863,-36.607095985375544,-92.97875349856328,2.497733430837423,6.625334739685059,6.105620861053467,-0.07912087912087915,1,1.0208408832550049
1117,8.012010752011943,3.3466566148039103,0.2300104762296858,0.024490368312796905,0.0,0.0,1.3656185669920857,0.3547403498953232,33.189308274387194,11.235828073550808,-67.02369012936136,-49.34671256635516,-94.83286798332026,9.845232753801984,5.951826095581055,5.354964733123779,0.048066875653082534,2,3.656369924545288
1118,3.0710054465731744,2.5412213903903877,0.016132412870566635,0.00848901867294024,0.0,0.0,1.7266453950328589,0.2834461371331725,158.01637416241488,10.329113311238288,-74.25155015469828,-47.7177837014049,-89.27241234021463,11.36900771301918,4.572880268096924,4.523427963256836,0.048066875653082534,2,1.126227855682373
1119,8.906066065310426,2.5456719533529144,0.15184444669217853,0.02242978194310967,0.0,0.0,5.04014018713811,0.3107931690436337,35.45410713928829,7.2282169843418815,-61.44145376622186,-53.11412393625917,-81.69357400798938,8.082276270904044,15.143863677978516,15.143863677978516,-1.0,27,1.0696749687194824
1120,6.802805943676324,2.3243598698875694,0.1867889022242381,0.012535037406908815,0.0,0.0,1.6534852299409917,0.2830008880357777,60.768991963050226,11.251158306618628,-66.213231562512,-56.059688237256886,-73.60359593283695,9.203415526871675,10.265107154846191,8.782334327697754,-0.07142857142857151,19,1.0401318073272705
1121,1.5625256226164332,2.6647542700723292,0.09205015196185205,0.0050786888207424415,0.0,0.0,8.31841715199987,0.3872156721538704,220.46617813620801,7.54720742812322,-49.32774178877344,-39.602250732523274,-105.32378791602962,11.10194499735603,6.004496097564697,6.004496097564697,nan,0,1.0421969890594482
1122,8.409028206778068,2.6625021206226562,0.12949506243037578,0.045133381463290136,0.0,0.0,5.5505423998811665,0.34339645019350423,160.34705783368278,9.96385755781804,-66.34079205349225,-36.40394681590741,-78.46306131160011,19.35152767372533,5.575325965881348,5.538465976715088,0.048066875653082534,2,1.038478136062622
1123,2.1753856100767206,2.9083580234045385,0.1662894405838794,0.036932741802102924,0.0,0.0,0.49828738993945776,0.20720330798561304,204.63297149623406,12.537051185729247,-54.60286983949966,-43.84801894636833,-70.09120589994372,12.654785680598202,5.927809715270996,5.765252113342285,-0.09542356377799423,4,1.0536799430847168
1124,4.523206249456711,2.380839009332699,0.16576438193189397,0.009768020326743428,0.0,0.0,5.24581403340217,0.44227233982508674,27.316332212794073,10.660508151946413,-76.40076969446288,-36.26747324693933,-80.89989607544211,11.557279384853778,7.407426357269287,7.245248317718506,-0.18300653594771255,8,1.0690481662750244
1125,5.745756821313635,2.386015072317533,0.012558457622051421,0.04974246677904449,0.0,0.0,8.259535576940495,0.32276901148389686,55.49886052861019,10.126136398998243,-68.01141486597302,-43.115345799783974,-82.80155911432892,10.486834710134115,4.644247055053711,4.3379364013671875,-0.11567164179104483,7,1.0837759971618652
1126,5.257278416262643,3.0834771433264567,0.13184452997366772,0.010377617966889153,0.0,0.0,0.3268845254995428,0.32154925556699604,68.1304303322007,10.205945043208972,-63.84060899891713,-38.71835306344186,-69.75481963867468,15.425733928059778,5.375682830810547,5.375682830810547,-0.07344632768361573,9,1.051069974899292
1127,7.018547698343929,2.25775480934095,0.06414544643766926,0.014381831321722945,0.0,0.0,1.6611835175055272,0.5419978072041014,83.5171900208315,6.304716083345229,-47.61324142646425,-35.19969370853327,-104.28406569548714,14.026704451880846,5.529706001281738,4.5799126625061035,0.048066875653082534,2,1.0710649490356445
1128,6.700523981257924,3.3777940159776705,0.27500852342560494,0.03550005537644246,0.0,0.0,0.36610682463427924,0.30669390264424223,107.78370316263569,7.188163238712636,-45.06645411620516,-36.669278638455644,-65.78260056727788,3.7340288330327565,7.532760143280029,6.191453456878662,-0.3253588516746411,10,1.0587470531463623
1129,9.924399052516522,3.887894251725193,0.2929739970370002,0.010082456470080258,0.0,0.0,1.991290208097645,0.19955833954582125,123.14264082428875,13.166193306570912,-56.36945439773358,-49.13495491771041,-86.748759160419,1.7334304893200683,6.911377906799316,6.911377906799316,nan,0,1.0608251094818115
1130,9.994508137629785,2.8535912433287565,0.08989406890562072,0.01410945662298094,0.0,0.0,0.1539166523846024,0.38655498912453273,150.6489506672872,12.877724133602097,-79.90222307105513,-56.0008830588069,-86.69044450976052,11.65832219439645,5.347026824951172,5.06767463684082,0.1646586345381526,3,1.0700058937072754
1131,5.406364325038589,3.8022106263013535,0.052555619175317626,0.023150329218676154,0.0,0.0,2.940194384162154,0.3296217382020677,88.97103938827797,6.223475839956326,-53.97399665575564,-53.92687204387143,-80.99402141446394,11.623788080475299,4.796263694763184,4.796263694763184,0.2156448202959831,13,1.074296236038208
1132,1.404391326128208,2.1966331822517287,0.06585124528450292,0.006752079686756032,0.0,0.0,0.6912571830133879,0.23984327256354984,109.09275896578283,10.72231602622692,-55.67364396102683,-45.69389205135095,-84.9113555553793,9.285477190284647,5.686692237854004,5.591999530792236,-0.09542356377799423,4,1.0391380786895752
1133,7.414511340202824,2.0859152547512894,0.1433256766058861,0.013222706952866812,0.0,0.0,1.494907625938067,0.32855495158821485,108.9079401685865,9.92772788023531,-64.1772730745386,-49.024385392324646,-100.53334679553139,14.771920500055813,5.880282878875732,5.668186664581299,0.24660397074190177,2,1.0634620189666748
1134,9.778308743057597,3.4427377550276796,0.2623516797339535,0.010194828906914663,0.0,0.0,0.11264834227159075,0.3325737201092728,40.57906784918601,13.269683381346585,-58.13038262297445,-58.77748302191813,-80.34505851132856,7.868770968610527,42.96263122558594,42.96263122558594,-1.0,42,1.0695900917053223
1135,3.524100682475693,3.522043145962993,0.1500108644812919,0.023754413396544168,0.0,0.0,2.4597043569999135,0.2587374403576328,223.84591420754842,13.488603891917663,-50.392506635150376,-45.8037774506512,-68.6370038912655,13.346355592384317,4.543671607971191,4.543671607971191,0.2745861733203505,4,1.0410349369049072
1136,4.881484415456951,3.686116481931503,0.016617618514589292,0.006838162143713322,0.0,0.0,0.9817088548375764,0.40949756551452826,211.2796827583554,7.280425594169139,-48.35368902990787,-43.46023263586331,-96.35267345875747,19.958457016437105,5.243625164031982,5.229676246643066,-0.07912087912087915,1,1.0602879524230957
1137,4.535380785746831,2.113635356799963,0.011965680813943202,0.008544791763577475,0.0,0.0,1.780336170616316,0.25636571991273915,167.9833124915288,13.26732846416583,-79.80450676580439,-46.191539761270356,-77.93603193922837,1.2610008932555168,5.00515079498291,3.884348154067993,0.048066875653082534,2,1.0739352703094482
1138,0.9884819682908289,3.553814109913661,0.06821728368685456,0.025724456513284106,0.0,0.0,0.4278937516886685,0.3978543526010668,185.3886217782554,11.211585545341176,-70.38341212425563,-42.77637634130628,-104.10945324513753,16.656706776607326,6.054007530212402,6.054007530212402,nan,0,1.062479019165039
1139,6.886512096622726,2.7530774655931634,0.2528313832828286,0.007164640011092537,0.0,0.0,0.19572231630570747,0.2569444092564825,209.23177696945592,9.883815442227977,-62.23952412180875,-49.94864097834121,-94.459970665829,17.585067298215506,7.762139320373535,7.692002296447754,-0.07912087912087915,1,1.5215740203857422
1140,3.856708103150444,2.606675265364397,0.1864441672605432,0.01321262979267546,0.0,0.0,0.7427760364006322,0.231684411262255,80.12083043113411,9.222800094835133,-69.50292962444207,-43.58218098018184,-73.36017509997879,4.122380711938685,6.39808988571167,6.216220378875732,-0.005602240896358641,8,1.0870749950408936
1141,7.980906808999271,2.346047842686594,0.16888735613588743,0.025813727813311628,0.0,0.0,7.726062954061389,0.34075079721655194,68.5907786559033,6.8328616682299534,-74.39356150405878,-49.82795938860712,-75.08556696308875,11.290740764409382,5.566109657287598,4.929096698760986,0.40191387559808617,10,1.0324878692626953
1142,8.405140715178868,3.992031510205054,0.09569087777479264,0.029136567592162314,0.0,0.0,0.2854881282958521,0.404390800637554,22.253543914047576,11.000693997471826,-52.1643540889088,-50.163304960585926,-98.9744329382525,15.514816835744666,4.927781105041504,4.557496547698975,0.22009569377990437,10,1.1048007011413574
1143,8.301692472679532,2.127327178637727,0.2788276215138562,0.0062208708192671965,0.0,0.0,2.247387826466501,0.43933027947767456,15.498434961012858,12.524728195325869,-51.850914645953004,-37.800351732644806,-105.9734026719369,3.0474111561878727,10.102710723876953,10.102710723876953,nan,0,21.783136129379272
1144,4.458326981378861,3.654016029215999,0.09935347348863972,0.035560316177244936,0.0,0.0,0.1258018674738006,0.3170533327025494,210.733149503243,9.802102137297592,-66.26815224061973,-45.66766087174086,-107.3637618429602,13.230607228025535,6.686090469360352,6.686090469360352,nan,0,1.1073939800262451
1145,3.5546839812885453,3.2789888709810553,0.250483323795884,0.026481483178067384,0.0,0.0,2.7302321130604175,0.204055787976103,227.36912532556153,11.405759153336415,-63.74127106917857,-35.977975284712784,-79.0167613743464,2.0822482784912633,6.8445844650268555,6.8445844650268555,nan,0,1.0522329807281494
1146,7.613797406837021,3.4701608885237345,0.2687710553927652,0.010921054968559506,0.0,0.0,0.2998295090299468,0.30351414253248965,164.11070231702027,6.477566902023541,-69.24695410235113,-44.60791298993207,-100.29727927159115,1.725594507291683,7.8039326667785645,7.611062049865723,0.12967032967032968,1,1.0431861877441406
1147,8.113199621505869,3.423434239843593,0.14500050396484102,0.029025041987946247,0.0,0.0,0.7998970966613735,0.2837112440598106,152.12934841937397,8.286858263064088,-61.346252148128066,-53.471360527384476,-79.11070188820345,18.018326432034378,5.130524635314941,5.130524635314941,0.019047619047619067,5,1.0368261337280273
1148,5.166945740717979,3.716868970146365,0.26828678084422275,0.026746617667524588,0.0,0.0,0.5438838976562027,0.3756849047645749,29.909904642997645,12.290549483638069,-74.53667307078778,-51.764755320517224,-93.91856168787695,4.919889791346957,6.42774772644043,6.425764560699463,0.12967032967032968,1,1.0238771438598633
1149,8.983794685594878,2.367584139712217,0.08304098621731412,0.019946248750581257,0.0,0.0,0.16814373360741813,0.3681591169242129,27.30389839849862,12.147891842102503,-52.22303612543536,-35.07916774054941,-67.94280879521028,9.258206044311626,10.228020668029785,8.829776763916016,0.024242424242424315,21,1.0110180377960205
1150,1.8671326127463037,2.0016492336693705,0.19753002785498275,0.01809052529833558,0.0,0.0,0.491093182334716,0.4178190288694394,40.679243344607855,6.085600064156202,-61.39688615259974,-38.4858397291788,-97.94433171887658,4.779885991773314,6.511539936065674,6.272182464599609,0.307981220657277,6,1.0178849697113037
1151,8.85115340676012,3.1970569780865326,0.026389124557315877,0.027143977911933837,0.0,0.0,0.5014757269283726,0.33782781161860354,110.95927550728912,13.148262407617874,-64.19141588803444,-41.93217735005714,-89.1863205421388,8.08621874741594,5.098920822143555,5.098920822143555,nan,0,1.027310848236084
1152,1.412904713232872,2.707717278646668,0.14218026422771815,0.04991486559602646,0.0,0.0,1.1071622716078855,0.2531558607029262,111.40977253411276,12.147204261387035,-53.59578804426966,-49.206045534614994,-97.95721585571005,3.6434137425911595,6.165915489196777,6.165915489196777,nan,0,1.0512208938598633
1153,1.958492459518832,2.2475746622342756,0.06519954064750437,0.01894620593985159,0.0,0.0,8.80446691611717,0.4534334554463017,10.315029706303294,6.906060664586318,-74.23706571828357,-42.751555225472785,-73.19378553820599,15.001967658392969,nan,60.123802185058594,nan,0,1.069977045059204
1154,5.571480126102624,2.3722775082084775,0.018828983379180864,0.032187546670871356,0.0,0.0,0.8710338744527608,0.31780145299878004,176.34353645654173,13.95456491779295,-46.30907912376533,-53.27882012176909,-103.47046627032395,3.9126665207780755,5.098968982696533,5.098968982696533,nan,0,1.0251150131225586
1155,1.1414255617804427,2.6634986249184456,0.0011176524232862195,0.02774876900510833,0.0,0.0,6.742986827296836,0.284081016403008,215.98953426359503,6.8187747836462735,-68.09495408915029,-46.74133678947319,-82.39472733425656,12.31892011848262,4.3955464363098145,4.367323398590088,0.048066875653082534,2,1.0090968608856201
1156,1.0016674633010485,2.1404667417734062,0.0974256349322425,0.03587388456803635,0.0,0.0,0.8377516987052381,0.20275206696179585,190.8737760921827,10.573546108342136,-50.213371123400044,-57.88424439819538,-71.34655458979353,12.210060054763067,5.574781894683838,5.574781894683838,0.34117647058823536,11,1.040727138519287
1157,0.5049280695742024,2.1138264042569017,0.17685917836102885,0.04502926578444837,0.0,0.0,0.1640916952378155,0.36500060583714805,61.274490145580614,13.821945509582932,-47.10930041949096,-38.856854458157216,-68.97817389739379,8.260692699860824,7.934854984283447,7.934854984283447,-0.03137254901960778,11,1.038013219833374
1158,4.6450082670955,3.832052509664888,0.1365691042953472,0.007799256648196901,0.0,0.0,0.28860628900651036,0.41247802136771167,62.39512066340558,7.463230893273855,-49.4184011021179,-39.334216277472834,-65.85777274992782,17.116789927627842,nan,5.758923530578613,nan,0,1.0212578773498535
1159,7.858926872276183,2.6242054987073926,0.09053078955584883,0.007318627458260498,0.0,0.0,0.653183720457069,0.22176664628536333,155.44416020309276,7.1382540069724,-74.23033615760194,-48.157511830090606,-75.44920109850355,4.292232413377292,4.732961177825928,4.730623245239258,0.2,5,1.0308892726898193
1160,0.8309643276591988,3.96446139494717,0.2973600092328753,0.01928953829695296,0.0,0.0,0.44744282255375034,0.3410047726608725,220.56902682363608,11.470325843894848,-69.06918183437531,-37.856010195986244,-83.06163343185767,14.930011158477402,7.878442287445068,7.667154312133789,0.12967032967032968,1,1.0468153953552246
1161,6.696447261425626,3.9287340166608,0.28185751199390335,0.01406905952884091,0.0,0.0,5.390866475405238,0.39087251824867986,98.65170743877827,9.148404314506621,-79.55838503314854,-46.55244943112477,-75.76414373747599,19.407665758145473,6.557209014892578,6.557209014892578,-0.0488262910798122,6,1.0333001613616943
1162,8.319709515453772,2.285142564654228,0.03769599205124906,0.01860770007135818,0.0,0.0,2.276623447244103,0.43761493977265603,215.21217244289463,6.69592873082204,-45.6817957875117,-56.26298277497874,-108.14985657235627,15.229666873896281,5.680869102478027,5.6787190437316895,-0.1504702194357367,2,1.0512409210205078
1163,2.096008061489776,3.429848605792382,0.12453222800054842,0.031406008133208964,0.0,0.0,1.434223729925118,0.2770506227224279,218.3538835757048,13.598263248201517,-51.12583622818258,-54.87734460721549,-103.06986884775151,2.1204010738576042,7.814976692199707,7.814976692199707,nan,0,1.0532221794128418
1164,1.8952054808033403,3.2016097782541384,0.19465408019808325,0.0427252373859095,0.0,0.0,0.9604153717788146,0.30548333369812114,143.85288837564832,9.897769409304328,-76.175073704727,-48.379322033210926,-84.47043842594807,14.73613822669947,7.127800464630127,7.104269027709961,-0.21686746987951808,3,1.0450007915496826
1165,8.677609249395093,3.3812941462103074,0.220047239258981,0.013073318129264915,0.0,0.0,0.6230763061706137,0.2610228634945729,105.26544110768677,8.546819576627517,-56.70122806460546,-42.89440892386137,-97.83071494985816,1.3766385625054074,6.611051559448242,6.611051559448242,nan,0,1.0591778755187988
1166,8.3196837945259,2.1923820000289496,0.10991164647284711,0.026115758859346982,0.0,0.0,1.6764278987784524,0.22255352934050368,227.50883104077946,12.042291251673378,-72.9613482937826,-45.85835872515337,-83.22736111957687,3.393784007917905,5.3890485763549805,5.3890485763549805,nan,0,1.0281062126159668
1167,5.6199467795097755,2.377120157269116,0.2238845438206043,0.007866276216776543,0.0,0.0,0.1775065286299805,0.3215850988640014,54.08113008809839,13.653652131710302,-62.21961989926858,-55.2139445151631,-74.10913606576962,9.940892748135981,11.90583324432373,11.868327140808105,0.5624999999999993,23,1.0187487602233887
1168,8.282398853292813,2.153277322901763,0.03724500387320349,0.017120717201527868,0.0,0.0,0.21138120846650257,0.3085002195832523,156.83477915271956,8.380012269108631,-77.97335656103019,-55.8763944108989,-66.21333935843067,12.848180280736093,5.156040191650391,5.14259672164917,-0.0488262910798122,6,1.0183429718017578
1169,1.3811827355327002,3.208268410434142,0.09954378757731142,0.005257445533175474,0.0,0.0,0.40386173510151957,0.20574604944412456,201.14959567211326,6.172156463390554,-53.208812459597155,-47.876198336453406,-80.06114554079612,7.8058957664747215,4.903995037078857,4.889345645904541,0.08958130477117816,4,1.0646088123321533
1170,4.247574420418167,3.9731821516981825,0.2149299527267715,0.015948526761298654,0.0,0.0,0.2199729266316281,0.40908145888410613,152.79983016834478,6.284958142302064,-78.40439506121513,-40.029089752371306,-104.39906294898019,1.2656947571365946,7.751774787902832,7.751774787902832,nan,0,1.0537989139556885
1171,7.509076783010542,3.343969075315883,0.18770483707811253,0.01755118578774463,0.0,0.0,2.260463183710925,0.15915492896412783,219.86499261643024,8.1242541019483,-59.616624284624656,-39.027075736537384,-76.43418142585571,1.8859285954077327,5.3066792488098145,4.710092067718506,0.355421686746988,3,1.010869026184082
1172,2.945793613577652,3.4215230700438592,0.25116306445849645,0.027190383943589587,0.0,0.0,0.11208219894782265,0.184777033093805,139.01820119753395,10.334382936763518,-67.74719376263383,-41.16092546579121,-66.61974539110162,3.7965464247823664,5.549161911010742,5.549161911010742,0.380952380952381,5,1.0214557647705078
1173,7.647124687118751,3.969170083086562,0.014057106800146523,0.022307699958609727,0.0,0.0,0.20910045764587276,0.37425970587834817,43.4015208612033,11.877888155686954,-64.09542564418027,-40.1195267355071,-103.65150756588183,1.757293338701992,5.492425441741943,5.492425441741943,nan,0,1.064417839050293
1174,5.289696741712731,3.3560231083435923,0.052317515346914555,0.011412130746585165,0.0,0.0,6.385813328506765,0.36006937068669037,170.52483721587745,13.957688423632883,-76.68206263965048,-38.391552763738254,-92.66196166519634,1.319001360569036,5.653723239898682,5.653723239898682,nan,0,1.0201301574707031
1175,7.627526885508214,2.080363145256941,0.014548374681589937,0.005066416682494487,0.0,0.0,9.887495445237521,0.21155574746533864,127.30501238337847,8.23083365699856,-55.73089004679369,-52.8042344391227,-88.32349444551292,4.810739775539595,6.658631324768066,6.658631324768066,-0.5378151260504204,8,1.0214509963989258
1176,4.914456559644631,3.7340112017131952,0.057634267274763396,0.006523127660767034,0.0,0.0,0.9444543161235863,0.1474734420688024,200.4634043500189,13.403451694944863,-65.88324860242376,-48.77799918580044,-65.77923470548106,3.7001940577686048,4.125694751739502,3.9096932411193848,-0.0488262910798122,6,1.049757957458496
1177,3.995091232107267,2.7293565807575924,0.0012848431898805023,0.04699272806896314,0.0,0.0,0.9789040967356648,0.21839996451072888,195.98248835570888,10.53822884680193,-49.17429526835342,-52.6892863793272,-96.67289152008455,7.190579013052734,4.796700477600098,4.4554924964904785,nan,0,1.033607006072998
1178,2.582297556547007,2.0087272430294307,0.15126309050365988,0.04181221382187066,0.0,0.0,3.522066279971932,0.45858502335076107,13.825148934279742,7.359143192624466,-45.18946756080612,-53.776285655401686,-109.10373060077124,6.292265966731417,322.67877197265625,295.0395812988281,-1.0,129,1.0292370319366455
1179,2.4796037436326426,3.0144683551216414,0.1584943186704766,0.010569712327590746,0.0,0.0,0.1181351549429465,0.273305836141078,103.92973863645494,10.382298234259068,-77.60018930471007,-40.23927700738085,-72.8524429311324,5.050050998562326,6.479120254516602,6.457034111022949,-0.28042843232716663,4,1.0380842685699463
1180,7.639162700428262,3.8740300017525273,0.19736753442179844,0.009074504999744243,0.0,0.0,0.7145670131286498,0.20559766702709392,193.63618329404508,8.891415259530053,-65.1911437741078,-36.59029364214959,-69.86430240679923,8.127103550619292,6.031457901000977,6.024110794067383,0.1646586345381526,3,1.0548081398010254
