scenario,method,delta,direction_idx,gamma,n_spikes_sim,n_spikes_gt,init_loss,final_loss,kept_source,n_iter,n_clipped,elapsed_s,param_err_C_m,param_err_g_L,param_err_E_L,param_err_v_T,param_err_delta_T,param_err_v_reset
tonic,grad_vanrossum,0.02,11,1.0,9,9,2.087999105453491,0.25744786858558655,training,500,0,3.3391029834747314,0.008951734459918478,0.010828018188476562,0.002206759982638889,0.00696014404296875,0.0021846357144807513,0.01406980242047991
tonic,nm_guarino,0.02,11,1.0,9,9,0.2078923135995865,0.0002651656686794013,training,478,0,0.8050599098205566,0.005508924767490543,0.05833079078078618,0.010999895023048288,0.006590939827090381,0.006179459704499524,0.00141390439214421
tonic,grad_guarino,0.02,12,1.0,9,9,0.6153506636619568,0.056194160133600235,training,500,0,1.9282910823822021,0.007179061226222826,0.013655424118041992,0.0023308648003472223,0.006023101806640625,0.010573820063942358,0.01111722673688616
tonic,grad_vanrossum,0.02,12,1.0,9,9,0.9011345505714417,0.7958375811576843,training,500,0,3.3492019176483154,0.007179061226222826,0.013655424118041992,0.0023308648003472223,0.006023101806640625,0.010573820063942358,0.01111722673688616
tonic,nm_guarino,0.02,12,1.0,9,9,0.5154575109481812,3.814697180359872e-08,training,505,0,0.8667020797729492,0.004224041223737073,0.004594455287086019,0.0018502286544475055,0.004866690582819615,0.004847286904063138,0.00011868787234610473
tonic,grad_guarino,0.02,13,1.0,9,9,0.42286160588264465,0.03724069148302078,training,500,0,1.9203479290008545,0.012595466945482336,0.0035314559936523438,0.0029622395833333332,0.002793121337890625,0.0020609027461001746,0.010132053920200893
tonic,grad_vanrossum,0.02,13,0.24561403508771928,10,9,3.4485490322113037,2.996675729751587,training,500,0,3.3461482524871826,0.013402524201766304,0.025086402893066406,0.0071667141384548615,0.0142938232421875,0.012795404384010717,0.006211417061941964
tonic,nm_guarino,0.02,13,1.0,9,9,0.422781378030777,0.0019922005012631416,training,437,0,0.7743220329284668,0.01822085942864869,0.002061772736000611,0.00012202757492679616,0.00590538954079534,0.006411158571908648,0.005340533850498933
tonic,grad_guarino,0.02,14,1.0,9,9,0.0426904521882534,0.039876364171504974,training,500,0,1.9340670108795166,0.01342720363451087,0.00038623809814453125,0.011359659830729167,0.00519439697265625,0.0032347754428261205,0.0069126674107142854
tonic,grad_vanrossum,0.02,14,1.0,9,9,0.32925188541412354,0.32925179600715637,training,500,0,3.397557020187378,0.013409357485563858,0.0001957416534423828,0.011276923285590278,0.005413055419921875,0.0035431510523745886,0.007150159563337054
tonic,nm_guarino,0.02,14,1.0,9,9,0.04280780628323555,0.003398844040930271,training,637,0,0.9179902076721191,0.012096571631642692,0.00028323826802534313,0.0007822229217655124,0.005357177018708796,0.002955763218825981,0.003279149539342947
tonic,grad_guarino,0.02,15,1.0,9,9,0.43465080857276917,0.009509083814918995,training,500,0,1.946042776107788,0.0044982246730638584,0.01085197925567627,0.009116956922743056,0.00668792724609375,0.006131636468987716,0.008080945696149554
tonic,grad_vanrossum,0.02,15,1.0,9,9,3.3263790607452393,0.1684705764055252,training,500,0,3.3515961170196533,0.004074362049932065,0.0097731351852417,0.00898166232638889,0.007158966064453125,0.007869193428441099,0.012030247279575893
tonic,nm_guarino,0.02,15,1.0,9,9,0.4345695972442627,0.0012137624435126781,training,620,0,0.9161689281463623,0.025596390986696534,0.002432638534120235,0.010198776738087013,0.003046208094149847,0.004994718738416282,0.003901063913767189
tonic,grad_guarino,0.02,16,1.0,9,9,0.6180984973907471,0.029670922085642815,training,500,0,1.9685750007629395,0.00942124076511549,0.014350652694702148,0.0035151163736979168,0.011718902587890625,0.004436329791420384,0.0013269696916852678
tonic,grad_vanrossum,0.02,16,1.0,9,9,3.222425937652588,0.16617979109287262,training,500,0,3.34962797164917,0.009047864831012229,0.022092223167419434,0.0015672471788194444,0.0125921630859375,0.0024558117515162416,0.008778599330357142
tonic,nm_guarino,0.02,16,1.0,9,9,0.5181567072868347,0.00449873274192214,training,656,0,0.9429366588592529,0.015369859310234678,0.030950071355621223,0.018025207382338395,0.01760581672214755,0.015775899358452625,0.0008685043864730347
tonic,grad_guarino,0.02,17,1.0,9,9,0.059958137571811676,0.059958137571811676,init,500,0,1.939734697341919,0.00490128499046507,0.0039032598703887533,0.008328988581599282,0.010571363698972505,0.0056325943499136825,0.012161006022012089
tonic,grad_vanrossum,0.02,17,1.0,9,9,0.5633401274681091,0.23795902729034424,training,500,0,3.4056029319763184,0.00479789402173913,0.034150123596191406,0.009563191731770834,0.00927490234375,0.008157397571362947,0.01061281476702009
tonic,nm_guarino,0.02,17,1.0,9,9,0.05984058976173401,3.814697180359872e-08,training,515,0,0.832787275314331,0.006019570101688774,0.004487796336754668,0.0035401234175569444,0.006975598552290308,0.006272885202333325,0.00010276694914028083
tonic,grad_guarino,0.02,18,1.0,9,9,0.05560643598437309,0.0192680973559618,training,500,0,1.9224648475646973,0.00017660389775815216,0.018271446228027344,0.0025482177734375,0.000341644287109375,0.0048652197185315585,0.007318987165178571
tonic,grad_vanrossum,0.02,18,1.0,9,9,0.630911111831665,0.11260832101106644,training,500,0,3.3859951496124268,0.00018900995669157608,0.04798531532287598,4.052056206597222e-05,0.000137176513671875,0.0034040902790270352,0.003395843505859375
tonic,nm_guarino,0.02,18,1.0,9,9,0.05572253838181496,0.0015250652795657516,training,562,0,0.866534948348999,0.015477012130290662,0.015849244227789105,0.0008690021698839701,0.007100897627121867,0.001843991947200442,0.004471704284535301
tonic,grad_guarino,0.02,19,0.36678200692041524,8,9,0.5893274545669556,0.5817576050758362,training,500,0,1.9797170162200928,0.009300099248471467,0.010715842247009277,0.005202399359809028,0.010059661865234375,0.003300779744198448,0.010882459368024554
tonic,grad_vanrossum,0.02,19,1.0,9,9,2.8304531574249268,0.7001755833625793,training,500,0,3.3626790046691895,0.01085556693699049,0.007577419281005859,0.00378875732421875,0.004503173828125,0.0107549366198088,0.006656646728515625
tonic,nm_guarino,0.02,19,1.0,9,9,0.48938703536987305,0.0002651656686794013,training,565,0,0.8672008514404297,0.004023429743565133,0.03248750598560024,0.007036995969613713,0.00027729575690074173,0.00018868208828421178,0.0013231758047701143
tonic,grad_guarino,0.02,20,0.8858131487889275,8,9,0.5758509635925293,0.5758509635925293,init,500,0,1.9164321422576904,0.007998992310933897,0.006389870173152179,1.3071128079407874e-05,0.011054100774340724,0.009275746512376082,0.009324853512755941
tonic,grad_vanrossum,0.02,20,1.0,9,9,1.9942584037780762,0.07472755014896393,training,500,0,3.3551580905914307,0.00792183254076087,0.0033979415893554688,0.00036671956380208336,0.00996368408203125,0.0106474474856728,0.0002658299037388393
tonic,nm_guarino,0.02,20,1.0,9,9,0.47591280937194824,0.0017270729877054691,training,510,0,0.8373699188232422,0.008492368131448465,0.007276497737228826,0.0036923647985051705,0.0014615589388438366,0.00796755339542789,0.004245864978860579
tonic,grad_guarino,0.02,21,1.0,9,9,0.5795507431030273,0.021442515775561333,training,500,0,1.9698898792266846,0.006299690578294837,0.022597074508666992,0.005224100748697917,0.00333648681640625,0.004702649618449964,0.0069244384765625
tonic,grad_vanrossum,0.02,21,1.0,9,9,2.0359535217285156,0.07679866254329681,training,500,0,3.388185977935791,0.006406435759171196,0.024881720542907715,0.003287590874565972,0.0079388427734375,0.0008837172859593442,0.0053357805524553575
tonic,nm_guarino,0.02,21,1.0,9,9,0.47961142659187317,0.0017270729877054691,training,616,0,0.9052250385284424,0.0019097914691888433,0.041891528235844744,0.01544142263779362,0.011836059178646394,0.002939088482241582,0.004593399448702127
tonic,grad_guarino,0.02,22,1.0,9,9,0.5992131233215332,0.01507026981562376,training,500,0,1.9176950454711914,0.008457150666610054,0.014086484909057617,0.012362331814236112,0.005420379638671875,0.010127080114264237,0.0027047293526785716
tonic,grad_vanrossum,0.02,22,1.0,9,9,1.9137687683105469,0.11403201520442963,training,500,0,3.370635986328125,0.008415819251019021,0.0162353515625,0.012322150336371528,0.006150054931640625,0.008965479700188888,0.0018893650599888393
tonic,nm_guarino,0.02,22,1.0,9,9,0.49927499890327454,0.004319370724260807,training,657,0,0.9676709175109863,0.03129637766778849,0.02631632296838382,0.026374009736211217,0.016813670030277592,0.012607428601215115,7.615588967715731e-05
tonic,grad_guarino,0.02,23,1.0,9,9,0.12141074985265732,0.015058781951665878,training,500,0,1.964081048965454,0.01050468113111413,0.013068675994873047,0.004442850748697917,0.012307586669921875,0.004196894796271073,0.004538726806640625
tonic,grad_vanrossum,0.02,23,1.0,9,9,1.4535272121429443,1.4535272121429443,init,500,0,3.3663361072540283,0.010287273473831187,0.006818745399336246,0.005553950602059546,0.014307589548595843,0.001565325218495085,0.003110142542195961
tonic,nm_guarino,0.02,23,1.0,9,9,0.12133520841598511,0.0005310778506100178,training,529,0,0.8470439910888672,0.009363623249065565,0.04879661486013931,0.005328777250259186,0.013478884690927657,0.0037603205340810057,0.00187770813862593
tonic,grad_guarino,0.02,24,1.0,9,9,0.053020328283309937,0.01962318643927574,training,500,0,1.9118680953979492,0.0025433084239130433,0.016841888427734375,0.007525973849826389,0.001634521484375,0.00028792180513080795,0.004912022181919643
tonic,grad_vanrossum,0.02,24,1.0,9,9,0.4990045130252838,0.10743583738803864,training,500,0,3.364752769470215,0.0026149583899456523,0.012409210205078125,0.007281833224826389,0.00374481201171875,0.002471798344662315,0.00194244384765625
tonic,nm_guarino,0.02,24,1.0,9,9,0.053136952221393585,0.0002651656686794013,training,586,0,0.9205319881439209,0.004360288485606297,0.0027478932122801947,0.006513544974625853,0.0028685715969848503,0.000561102232435802,0.0010433352001188365
tonic,grad_guarino,0.02,25,0.1319444444444445,9,9,0.4625626504421234,0.3239119350910187,training,500,0,1.9402098655700684,0.007118556810461957,0.0043991804122924805,9.070502387152778e-05,0.002118377685546875,0.001345439961082057,0.016116115025111608
tonic,grad_vanrossum,0.02,25,0.24561403508771928,10,9,3.419928550720215,2.8805525302886963,training,500,0,3.3479580879211426,0.008572520380434783,0.02701747417449951,0.008008660210503473,0.0052056884765625,0.004118022165800396,0.031378500802176336
tonic,nm_guarino,0.02,25,1.0,9,9,0.4624806046485901,3.814697180359872e-08,training,551,0,0.8560512065887451,4.201355040559856e-05,0.011567966767810578,0.0012331777956224718,0.0029823765293116367,0.0028084654952160375,4.756903614163223e-05
tonic,grad_guarino,0.02,26,1.0,9,9,0.18718314170837402,0.030886244028806686,training,500,0,1.9162538051605225,0.0029927792756453803,0.010784387588500977,0.006854248046875,0.01119384765625,0.008471438759251645,0.009024701799665179
tonic,grad_vanrossum,0.02,26,1.0,9,9,2.061457395553589,0.15844808518886566,training,500,0,3.4299910068511963,0.0007074107294497283,0.050305724143981934,0.0047329372829861115,0.014538421630859374,0.004192402488306949,0.0007445199148995536
tonic,nm_guarino,0.02,26,1.0,9,9,0.18710635602474213,0.001991062192246318,training,589,0,0.8878879547119141,0.010254632172571923,0.045347043244160945,0.0010591122001386566,0.01762436604703737,0.0014890097807614324,0.004356299511227592
tonic,grad_guarino,0.02,27,1.0,9,9,0.42421621084213257,0.02052365429699421,training,500,0,1.9353342056274414,0.016871045983355978,0.011336803436279297,0.0014428032769097222,0.001439666748046875,0.0069104495801423724,0.0005247933523995536
tonic,grad_vanrossum,0.02,27,0.30555555555555564,9,9,3.4228274822235107,2.7767698764801025,training,500,0,3.3608970642089844,0.019017426863960598,0.05455422401428223,0.012589009602864583,0.007531280517578125,0.014295176455849096,0.0005616324288504464
tonic,nm_guarino,0.02,27,1.0,9,9,0.42413514852523804,0.0005310778506100178,training,507,0,0.827552080154419,0.01613629290039507,0.004504726940091519,0.006243805778297289,0.004447047516638349,0.0016178435219880744,0.002084440304112637
tonic,grad_guarino,0.02,28,1.0,9,9,0.24517375230789185,0.0155185516923666,training,500,0,1.9270520210266113,0.006056346064028532,0.008275628089904785,0.001338534884982639,0.014762725830078125,0.007794938589397229,0.002537209647042411
tonic,grad_vanrossum,0.02,28,1.0,9,9,2.4926347732543945,0.11635345965623856,training,151,0,1.5830390453338623,0.005813996688179348,0.014420270919799805,6.781684027777778e-07,0.01657562255859375,0.005486664019132915,0.009843008858816964
tonic,nm_guarino,0.02,28,1.0,9,9,0.2450973391532898,0.0055192760191857815,training,782,0,1.0317919254302979,0.002387510644104064,0.032457318764916865,0.005487770209818324,0.008910949798600996,0.013193013156059013,0.001608754865772255
tonic,grad_guarino,0.02,29,1.0,9,9,0.6122066378593445,0.05102904140949249,training,500,0,1.9280500411987305,0.010322172745414401,0.0056525468826293945,0.003740268283420139,0.00582244873046875,0.0005694063086258737,0.01740689958844866
tonic,grad_vanrossum,0.02,29,0.7128027681660901,8,9,2.2963192462921143,2.296319007873535,training,500,0,3.509181261062622,0.010496321968410325,0.010691523551940918,0.004683600531684028,0.007174530029296875,0.0022991080033151726,0.009839848109654019
tonic,nm_guarino,0.02,29,1.0,9,9,0.5122684240341187,0.002817393047735095,training,1000,0,1.1772658824920654,0.01558635521351374,0.002513864095300633,0.013844128743921639,0.007436119880023853,0.007381884234328553,0.0013094711220903476
tonic,grad_guarino,0.05,0,1.0,9,9,0.6406076550483704,0.05030669644474983,training,500,0,1.9280567169189453,0.004895749299422554,0.03714132308959961,0.005998569064670139,0.007135009765625,0.03418279948987459,0.025002833775111605
tonic,grad_vanrossum,0.05,0,1.0,9,9,3.1115882396698,0.23189422488212585,training,500,0,3.427042245864868,0.0055025847061820655,0.05324757099151611,0.00923919677734375,0.011273956298828125,0.02908100579914294,0.010651942661830357
tonic,nm_guarino,0.05,0,1.0,9,9,0.5406666994094849,0.011089869774878025,training,588,0,0.8847181797027588,0.002022321805011984,0.008213324161004731,0.023992305414957275,0.020677106641393266,0.04110611984869111,0.011217733660596097
tonic,grad_guarino,0.05,1,1.0,9,9,0.7315604090690613,0.04147324338555336,training,500,0,1.916869878768921,0.0005814925484035326,0.005630135536193848,0.040869140625,0.00281402587890625,0.025267400239643297,0.0016801016671316965
tonic,grad_vanrossum,0.05,1,1.0,9,9,3.0478439331054688,0.2657466530799866,training,500,0,3.3402180671691895,0.0025577711022418477,0.029739975929260254,0.030762736002604166,0.00297088623046875,0.025726770099840666,0.013294110979352678
tonic,nm_guarino,0.05,1,1.0,9,9,0.6314731240272522,0.0017270729877054691,training,536,0,0.8491458892822266,0.005458982736357513,0.019603735826419832,0.00678852844289079,0.018473843757371357,0.007407814525387045,0.004518174155442369
tonic,grad_guarino,0.05,2,1.0,9,9,1.5218505859375,0.029884828254580498,training,500,0,1.921057939529419,0.005389404296875,0.08624088764190674,0.013830057779947917,0.00124481201171875,0.017150151102166427,0.0031548636300223216
tonic,grad_vanrossum,0.05,2,1.0,9,9,3.302194595336914,0.3683580160140991,training,500,0,3.362452268600464,0.004601387355638587,0.06828737258911133,0.009533860948350695,0.002284698486328125,0.02057153300235146,0.014172690255301339
tonic,nm_guarino,0.05,2,1.0,9,9,1.1218987703323364,0.029533635824918747,training,645,0,0.9695639610290527,0.04185828196750675,0.03555592714428557,0.09424293742233816,0.0027635544440596503,0.045756213848245075,0.02219072097359945
tonic,grad_guarino,0.05,3,-0.1522491349480969,8,9,1.5699723958969116,0.6281685829162598,training,500,0,1.915388822555542,0.020875217603600543,0.04953563213348389,0.024963717990451387,0.0166632080078125,0.010178239722000925,0.007994842529296876
tonic,grad_vanrossum,0.05,3,0.19377162629757788,8,9,3.1901168823242188,3.181715965270996,training,500,0,3.3618030548095703,0.021775287130604618,0.023659229278564453,0.029563564724392363,0.02494354248046875,0.0007161968632748252,0.0020748683384486607
tonic,nm_guarino,0.05,3,1.0,9,9,1.170022964477539,0.0056569986045360565,training,942,0,1.137511968612671,0.013228001641288222,0.0007128397003253184,0.012101986657486286,0.035083956460689195,0.007995500290416261,0.011050981517535417
tonic,grad_guarino,0.05,4,1.0,9,9,0.5771645307540894,0.026982389390468597,training,500,0,1.9375157356262207,0.009357618248980978,0.0023473501205444336,0.02527245415581597,0.027081146240234374,0.011465963564421,0.02220339093889509
tonic,grad_vanrossum,0.05,4,1.0,9,9,3.209845542907715,0.37578848004341125,training,500,0,3.38761305809021,0.00822402290675951,0.006163239479064941,0.01559600830078125,0.02471221923828125,0.007545446094713713,0.025043705531529018
tonic,nm_guarino,0.05,4,1.0,9,9,0.47708752751350403,0.004793012980371714,training,701,0,0.9729478359222412,0.005301290824832242,0.026735594933028795,0.014022087840461633,0.0006146034355680285,0.006349397571171933,0.005019678548069351
tonic,grad_guarino,0.05,5,0.1319444444444445,9,9,0.45756277441978455,0.34403377771377563,training,500,0,1.9596447944641113,0.0030204441236413044,0.02584242820739746,0.007902357313368056,0.010490570068359375,0.01592262167679636,0.02715421404157366
tonic,grad_vanrossum,0.05,5,1.0,9,9,3.6540567874908447,1.7169467210769653,training,500,0,3.364691972732544,0.0022932633109714676,0.0064465999603271484,0.004158189561631945,0.00616363525390625,0.010772755271510073,0.022000994001116072
tonic,nm_guarino,0.05,5,1.0,9,9,0.4574836492538452,0.0017270729877054691,training,882,0,1.0945708751678467,0.015828138461466655,0.004831001225303222,0.0011786535383988747,0.014908190562343578,0.019312849767671045,0.004337588146648232
tonic,grad_guarino,0.05,6,0.47916666666666674,9,9,0.6415089964866638,0.2349310666322708,training,500,0,1.919909954071045,0.016354768172554348,0.05225682258605957,0.004625278049045139,0.025119781494140625,0.012707791830364027,0.02263401576450893
tonic,grad_vanrossum,0.05,6,0.24561403508771928,10,9,3.4716784954071045,2.9107604026794434,training,145,0,1.4962198734283447,0.016841324515964675,0.038805246353149414,0.007066514756944444,0.014000244140625,0.02972616020001863,0.017930712018694197
tonic,nm_guarino,0.05,6,1.0,9,9,0.6414243578910828,0.0017270729877054691,training,649,0,0.9304492473602295,0.018404248190647673,0.05236480743782046,0.006514734704988238,0.014609706312757282,0.022707468917830865,0.0039302351739576935
tonic,grad_guarino,0.05,7,1.0,9,9,0.16399408876895905,0.16399408876895905,init,500,0,1.992764949798584,0.008305994582161578,0.017810953136031538,0.0005547235585109118,0.013439955885609152,0.033464598237248636,0.028512469811877647
tonic,grad_vanrossum,0.05,7,1.0,9,9,1.8536009788513184,0.5442894101142883,training,500,0,3.35041880607605,0.008669446862262228,0.007361888885498047,0.0013029310438368055,0.01678375244140625,0.029065226253710295,0.02612555367606027
tonic,nm_guarino,0.05,7,1.0,9,9,0.1639183908700943,0.004986003506928682,training,843,0,1.0654206275939941,0.03635534939719986,0.0017446449421909538,0.00210096488480455,0.017027071249413554,0.030776418649459118,0.009746734846349829
tonic,grad_guarino,0.05,8,-0.04166666666666662,9,9,1.1579855680465698,0.4406994581222534,training,500,0,1.9203572273254395,0.015141628099524457,0.05771446228027344,0.028081258138020832,0.0124371337890625,0.008810306850232576,0.008191571916852679
tonic,grad_vanrossum,0.05,8,0.07017543859649122,10,9,3.5947277545928955,3.0274136066436768,training,500,0,3.3653619289398193,0.015790922745414403,0.036576032638549805,0.03141004774305556,0.005518646240234375,0.01746024583515368,0.008223070417131696
tonic,nm_guarino,0.05,8,1.0,9,9,1.0578914880752563,0.01161934994161129,training,531,0,0.8445169925689697,0.015272825640009495,0.025496122675351618,0.030126588228362845,0.015616465041448748,0.02934042761439719,0.007069811813918493
tonic,grad_guarino,0.05,9,1.0,9,9,1.6310588121414185,0.1132863238453865,training,500,0,1.9377660751342773,0.010985133958899456,0.13555467128753662,0.003838772243923611,0.0020782470703125,0.02416680988512541,0.04511424473353794
tonic,grad_vanrossum,0.05,9,0.18571428571428572,11,9,3.466118097305298,3.3100016117095947,training,500,0,3.4219038486480713,0.015232650093410327,0.01671731472015381,0.01808997260199653,0.029495391845703125,0.011685346302233245,0.02388512747628348
tonic,nm_guarino,0.05,9,1.0,9,9,1.2309577465057373,0.014338960871100426,training,801,0,1.0384340286254883,0.0010364498608359317,0.01614297622248162,0.0337285586722765,0.006407327964521414,0.02096419383722047,0.013738019567922168
tonic,grad_guarino,0.05,10,0.1319444444444445,9,9,0.3773691654205322,0.37736910581588745,training,500,0,1.9396798610687256,0.0028229423191236413,0.027480602264404297,0.02738833957248264,0.01276275634765625,0.019541677675749127,0.02102290562220982
tonic,grad_vanrossum,0.05,10,1.0,9,9,3.244204521179199,0.32031184434890747,training,500,0,3.3458170890808105,0.0014529020889945652,0.05365943908691406,0.02017669677734375,0.006599578857421875,0.02649898278085809,0.01994835989815848
tonic,nm_guarino,0.05,10,1.0,9,9,0.3772887587547302,0.01097201369702816,training,521,0,0.8374438285827637,0.03407481158028358,0.03670636790004966,0.045388196658408715,0.012170152301887355,0.020662676868014287,0.004575473695013394
tonic,grad_guarino,0.05,11,0.47916666666666674,9,9,0.5386890172958374,0.30745288729667664,training,500,0,1.932016134262085,0.02195593792459239,0.015608668327331543,0.003371005588107639,0.015006561279296875,0.006545405638845344,0.04712960379464286
tonic,grad_vanrossum,0.05,11,0.8263888888888888,9,9,3.290029764175415,1.884495735168457,training,500,0,3.3624320030212402,0.02214813232421875,0.02134406566619873,0.004371982150607639,0.01671142578125,0.0047437015332673724,0.04751554216657366
tonic,nm_guarino,0.05,11,1.0,9,9,0.5385662913322449,0.005112302023917437,training,872,0,1.093965768814087,0.04528640412170608,0.033800509333468565,0.03310255896374454,0.009274686897862807,0.012358536040963158,0.002884433887720661
tonic,grad_guarino,0.05,12,0.36678200692041524,8,9,0.5684671998023987,0.5569962859153748,training,500,0,2.0002291202545166,0.016456338633661683,0.007504820823669434,0.013465372721354167,0.027225189208984375,0.022702204553704513,0.02268829345703125
tonic,grad_vanrossum,0.05,12,1.0,9,9,1.9116917848587036,0.5262768268585205,training,500,0,3.349705934524536,0.017938033394191578,0.029352188110351562,0.00574188232421875,0.01782562255859375,0.02275040902589497,0.030055127825055802
tonic,nm_guarino,0.05,12,1.0,9,9,0.46857327222824097,0.0002651656686794013,training,519,0,0.8355777263641357,0.003184672405277821,0.09283414519959643,0.003977306361437627,0.020772052375341445,0.009053271266618538,0.0006723057736658282
tonic,grad_guarino,0.05,13,1.0,9,9,0.9572343230247498,0.07731343805789948,training,500,0,1.9178240299224854,0.03168374766474185,0.03164410591125488,0.009088982476128472,0.00740264892578125,0.006879743776823345,0.021330915178571427
tonic,grad_vanrossum,0.05,13,0.30555555555555564,9,9,3.333829879760742,2.8069005012512207,training,500,0,3.34621000289917,0.028790349545686142,0.04996895790100098,0.00794186062282986,0.00691497802734375,0.005109159569991262,0.017858232770647322
tonic,nm_guarino,0.05,13,1.0,9,9,0.8571438193321228,0.01746976003050804,training,592,0,0.8877441883087158,0.01805992619623245,0.014987460483439907,0.04743180415290611,0.009457626623551506,0.017384640112251073,0.011361750262061118
tonic,grad_guarino,0.05,14,1.0,9,9,0.0944480299949646,0.09085939824581146,training,500,0,1.9323277473449707,0.03339385986328125,0.0014972686767578125,0.027504136827256945,0.013555145263671875,0.00891314054790296,0.01654564993722098
tonic,grad_vanrossum,0.05,14,1.0,9,9,0.8136278390884399,0.8136278390884399,init,500,0,3.4094319343566895,0.033523438704817526,0.0004894776022481562,0.02819250758458054,0.013532576745812435,0.00885786546400716,0.017875390099655015
tonic,nm_guarino,0.05,14,1.0,9,9,0.09455562382936478,0.007580334320664406,training,590,0,0.8887069225311279,0.04482315868327315,0.010940473405611328,0.010558938463756818,0.013303110883219916,0.009593544469481125,0.010154509707135162
tonic,grad_guarino,0.05,15,1.0,9,9,1.0304800271987915,0.1516529619693756,training,500,0,1.9265646934509277,0.0024482395337975544,0.07599532604217529,0.020280965169270835,0.01223968505859375,0.007835350538554945,0.05142048427036831
tonic,grad_vanrossum,0.05,15,0.24561403508771928,10,9,3.3459625244140625,2.751613140106201,training,500,0,3.354485034942627,0.005412624193274457,0.0007477998733520508,0.005377027723524306,0.000647125244140625,0.008745287594042327,0.045572335379464285
tonic,nm_guarino,0.05,15,1.0,9,9,0.9303869605064392,0.01009638886898756,training,610,0,0.8999040126800537,0.009786672941769983,0.020739519582129162,0.0231311379680695,0.005147069544346152,0.016809614439412934,0.010630004189997676
tonic,grad_guarino,0.05,16,0.19377162629757788,8,9,1.5570954084396362,0.6210889220237732,training,500,0,1.927868127822876,0.024166007663892663,0.015687108039855957,0.011925591362847222,0.022541351318359375,0.019854583238300524,0.0014975411551339285
tonic,grad_vanrossum,0.05,16,1.0,9,9,3.1837143898010254,0.4974427819252014,training,500,0,3.3639118671417236,0.023627770465353262,0.027275443077087402,0.008934699164496528,0.0231951904296875,0.020761201256199888,0.021320996965680804
tonic,nm_guarino,0.05,16,1.0,9,9,1.1571455001831055,0.005935671739280224,training,584,0,0.8864297866821289,0.025414657296455246,0.03994773572387378,0.002193088767540669,0.07267670078699155,0.03737584079970072,0.010650190733348707
tonic,grad_guarino,0.05,17,1.0,9,9,0.15044133365154266,0.1465507447719574,training,500,0,1.9872100353240967,0.011817534073539401,0.022123098373413086,0.02300381130642361,0.03054931640625,0.008443192431801244,0.043289838518415176
tonic,grad_vanrossum,0.05,17,1.0,9,9,1.2582790851593018,1.1292756795883179,training,500,0,3.3515589237213135,0.012704666801120925,0.0012279748916625977,0.01833716498480903,0.026583099365234376,0.013753225928858706,0.025698416573660714
tonic,nm_guarino,0.05,17,1.0,9,9,0.1503228396177292,0.0009710449376143515,training,669,0,0.9440767765045166,0.007114357507990121,0.019978782930354155,0.0014129178596246246,0.01125968390858958,0.010990203950364395,0.0014716263537906116
tonic,grad_guarino,0.05,18,1.0,9,9,0.5761410593986511,0.03616567701101303,training,500,0,1.9194419384002686,0.0016533893087635869,0.049677491188049316,0.012570529513888888,0.01023468017578125,0.005168532070360686,0.017255946568080358
tonic,grad_vanrossum,0.05,18,1.0,9,9,1.5809484720230103,0.30464160442352295,training,500,0,3.354767084121704,0.0015700630519701088,0.052103638648986816,0.012137349446614583,0.010807037353515625,0.005924337788632042,0.020941816057477677
tonic,nm_guarino,0.05,18,1.0,9,9,0.47624796628952026,0.0029818909242749214,training,638,0,0.9267568588256836,0.011589980341383675,0.006848906528411192,0.007500253283900015,0.018771948091463174,0.0004651532477649536,0.006777309043418305
tonic,grad_guarino,0.05,19,0.020761245674740504,8,9,0.6236735582351685,0.6124124526977539,training,500,0,1.9358079433441162,0.024470320991847826,0.01726555824279785,0.003963046603732639,0.02441864013671875,0.00935769708533036,0.029824938092912947
tonic,grad_vanrossum,0.05,19,0.19377162629757788,8,9,3.2991156578063965,3.0459656715393066,training,500,0,4.157505750656128,0.024564792798913042,0.015607953071594238,0.003818935818142361,0.02417938232421875,0.00940447732021934,0.04042205810546875
tonic,nm_guarino,0.05,19,1.0,9,9,0.523724377155304,0.0009324339334852993,training,792,0,3.6443541049957275,0.029305580974344558,0.07949629803597458,0.018477123366552127,0.0016874089259286506,0.010044223394166394,0.0029316670529295507
tonic,grad_guarino,0.05,20,0.8858131487889275,8,9,0.5872222185134888,0.5655285716056824,training,500,0,3.657538890838623,0.01990091075067935,0.009506940841674805,0.0006357828776041666,0.02547454833984375,0.026173491226999385,0.010448128836495535
tonic,grad_vanrossum,0.05,20,1.0,9,9,3.271385669708252,0.15368695557117462,training,500,0,4.173669099807739,0.018950951617697012,0.00917065143585205,0.005804782443576389,0.02664031982421875,0.02560803764744809,0.001099395751953125
tonic,nm_guarino,0.05,20,1.0,9,9,0.48727837204933167,0.0010606689611449838,training,758,0,1.1062238216400146,0.03283938609662498,0.0618679832284581,0.01849287550848702,0.012690339034600697,0.021144040614408638,0.003934124019215395
tonic,grad_guarino,0.05,21,1.0,9,9,0.585629940032959,0.02606033906340599,training,500,0,2.0472419261932373,0.015780905018682064,0.052265167236328125,0.012894185384114583,0.010577545166015626,0.008987276177657278,0.009759521484375
tonic,grad_vanrossum,0.05,21,1.0,9,9,3.259084939956665,0.18603849411010742,training,500,0,3.8390719890594482,0.015103812839673913,0.04591047763824463,0.01629486083984375,0.010513458251953125,0.008326455166465357,0.005778176443917411
